year,quarter,province_name,sector_name,gdp_value_m_php,growth_rate_pct
2020,3,Zamboanga City (HUC),Services,1677.72,4.0
2020,4,Zamboanga City (HUC),Services,1677.72,4.0
2021,1,Zamboanga City (HUC),Services,1744.83,4.0
2021,2,Zamboanga City (HUC),Services,1744.83,4.0
2021,3,Zamboanga City (HUC),Services,1744.83,4.0
2021,4,Zamboanga City (HUC),Services,1744.83,4.0
2022,1,Zamboanga City (HUC),Services,1814.62,4.0
2022,2,Zamboanga City (HUC),Services,1814.62,4.0
2022,3,Zamboanga City (HUC),Services,1814.62,4.0
2022,4,Zamboanga City (HUC),Services,1814.62,4.0
2023,1,Zamboanga City (HUC),Services,1887.21,4.0
2023,2,Zamboanga City (HUC),Services,1887.21,4.0
2023,3,Zamboanga City (HUC),Services,1887.21,4.0
2023,4,Zamboanga City (HUC),Services,1887.21,4.0
2024,1,Zamboanga City (HUC),Services,1962.7,4.0
2024,2,Zamboanga City (HUC),Services,1962.7,4.0
2024,3,Zamboanga City (HUC),Services,1962.7,4.0
2024,4,Zamboanga City (HUC),Services,1962.7,4.0
2025,1,Zamboanga City (HUC),Services,2041.2,4.0
2025,2,Zamboanga City (HUC),Services,2041.2,4.0
2025,3,Zamboanga City (HUC),Services,2041.2,4.0
2025,4,Zamboanga City (HUC),Services,2041.2,4.0
2018,1,Zamboanga City (HUC),Services,3031.49,4.0
2018,2,Zamboanga City (HUC),Services,3031.49,4.0
2018,3,Zamboanga City (HUC),Services,3031.49,4.0
2018,4,Zamboanga City (HUC),Services,3031.49,4.0
2019,1,Zamboanga City (HUC),Services,3152.75,4.0
2019,2,Zamboanga City (HUC),Services,3152.75,4.0
2019,3,Zamboanga City (HUC),Services,3152.75,4.0
2019,4,Zamboanga City (HUC),Services,3152.75,4.0
2020,1,Zamboanga City (HUC),Services,3278.86,4.0
2020,2,Zamboanga City (HUC),Services,3278.86,4.0
2020,3,Zamboanga City (HUC),Services,3278.86,4.0
2020,4,Zamboanga City (HUC),Services,3278.86,4.0
2021,1,Zamboanga City (HUC),Services,3410.01,4.0
2021,2,Zamboanga City (HUC),Services,3410.01,4.0
2021,3,Zamboanga City (HUC),Services,3410.01,4.0
2021,4,Zamboanga City (HUC),Services,3410.01,4.0
2022,1,Zamboanga City (HUC),Services,3546.41,4.0
2022,2,Zamboanga City (HUC),Services,3546.41,4.0
2022,3,Zamboanga City (HUC),Services,3546.41,4.0
2022,4,Zamboanga City (HUC),Services,3546.41,4.0
2023,1,Zamboanga City (HUC),Services,3688.27,4.0
2023,2,Zamboanga City (HUC),Services,3688.27,4.0
2023,3,Zamboanga City (HUC),Services,3688.27,4.0
2023,4,Zamboanga City (HUC),Services,3688.27,4.0
2024,1,Zamboanga City (HUC),Services,3835.8,4.0
2024,2,Zamboanga City (HUC),Services,3835.8,4.0
2024,3,Zamboanga City (HUC),Services,3835.8,4.0
2024,4,Zamboanga City (HUC),Services,3835.8,4.0
2025,1,Zamboanga City (HUC),Services,3989.23,4.0
2025,2,Zamboanga City (HUC),Services,3989.23,4.0
2025,3,Zamboanga City (HUC),Services,3989.23,4.0
2025,4,Zamboanga City (HUC),Services,3989.23,4.0
2018,1,Zamboanga City (HUC),Services,877.67,4.0
2018,2,Zamboanga City (HUC),Services,877.67,4.0
2018,3,Zamboanga City (HUC),Services,877.67,4.0
2018,4,Zamboanga City (HUC),Services,877.67,4.0
2019,1,Zamboanga City (HUC),Services,912.77,4.0
2019,2,Zamboanga City (HUC),Services,912.77,4.0
2019,3,Zamboanga City (HUC),Services,912.77,4.0
2019,4,Zamboanga City (HUC),Services,912.77,4.0
2020,1,Zamboanga City (HUC),Services,949.28,4.0
2020,2,Zamboanga City (HUC),Services,949.28,4.0
2020,3,Zamboanga City (HUC),Services,949.28,4.0
2020,4,Zamboanga City (HUC),Services,949.28,4.0
2021,1,Zamboanga City (HUC),Services,987.26,4.0
2021,2,Zamboanga City (HUC),Services,987.26,4.0
2021,3,Zamboanga City (HUC),Services,987.26,4.0
2021,4,Zamboanga City (HUC),Services,987.26,4.0
2022,1,Zamboanga City (HUC),Services,1026.75,4.0
2022,2,Zamboanga City (HUC),Services,1026.75,4.0
2022,3,Zamboanga City (HUC),Services,1026.75,4.0
2022,4,Zamboanga City (HUC),Services,1026.75,4.0
2023,1,Zamboanga City (HUC),Services,1067.82,4.0
2023,2,Zamboanga City (HUC),Services,1067.82,4.0
2023,3,Zamboanga City (HUC),Services,1067.82,4.0
2023,4,Zamboanga City (HUC),Services,1067.82,4.0
2024,1,Zamboanga City (HUC),Services,1110.53,4.0
2024,2,Zamboanga City (HUC),Services,1110.53,4.0
2024,3,Zamboanga City (HUC),Services,1110.53,4.0
2024,4,Zamboanga City (HUC),Services,1110.53,4.0
2025,1,Zamboanga City (HUC),Services,1154.95,4.0
2025,2,Zamboanga City (HUC),Services,1154.95,4.0
2025,3,Zamboanga City (HUC),Services,1154.95,4.0
2025,4,Zamboanga City (HUC),Services,1154.95,4.0
2018,1,Zamboanga City (HUC),Services,220.18,4.0
2018,2,Zamboanga City (HUC),Services,220.18,4.0
2018,3,Zamboanga City (HUC),Services,220.18,4.0
2018,4,Zamboanga City (HUC),Services,220.18,4.0
2019,1,Zamboanga City (HUC),Services,228.99,4.0
2019,2,Zamboanga City (HUC),Services,228.99,4.0
2019,3,Zamboanga City (HUC),Services,228.99,4.0
2019,4,Zamboanga City (HUC),Services,228.99,4.0
2020,1,Zamboanga City (HUC),Services,238.15,4.0
2020,2,Zamboanga City (HUC),Services,238.15,4.0
2020,3,Zamboanga City (HUC),Services,238.15,4.0
2020,4,Zamboanga City (HUC),Services,238.15,4.0
2021,1,Zamboanga City (HUC),Services,247.68,4.0
2021,2,Zamboanga City (HUC),Services,247.68,4.0
2021,3,Zamboanga City (HUC),Services,247.68,4.0
2021,4,Zamboanga City (HUC),Services,247.68,4.0
2022,1,Zamboanga City (HUC),Services,257.58,4.0
2022,2,Zamboanga City (HUC),Services,257.58,4.0
2022,3,Zamboanga City (HUC),Services,257.58,4.0
2022,4,Zamboanga City (HUC),Services,257.58,4.0
2023,1,Zamboanga City (HUC),Services,267.89,4.0
2023,2,Zamboanga City (HUC),Services,267.89,4.0
2023,3,Zamboanga City (HUC),Services,267.89,4.0
2023,4,Zamboanga City (HUC),Services,267.89,4.0
2024,1,Zamboanga City (HUC),Services,278.6,4.0
2024,2,Zamboanga City (HUC),Services,278.6,4.0
2024,3,Zamboanga City (HUC),Services,278.6,4.0
2024,4,Zamboanga City (HUC),Services,278.6,4.0
2025,1,Zamboanga City (HUC),Services,289.74,4.0
2025,2,Zamboanga City (HUC),Services,289.74,4.0
2025,3,Zamboanga City (HUC),Services,289.74,4.0
2025,4,Zamboanga City (HUC),Services,289.74,4.0
2018,1,Isabela City,Agriculture,3230.02,4.0
2018,2,Isabela City,Agriculture,3230.02,4.0
2018,3,Isabela City,Agriculture,3230.02,4.0
2018,4,Isabela City,Agriculture,3230.02,4.0
2019,1,Isabela City,Agriculture,3359.22,4.0
2019,2,Isabela City,Agriculture,3359.22,4.0
2019,3,Isabela City,Agriculture,3359.22,4.0
2019,4,Isabela City,Agriculture,3359.22,4.0
2020,1,Isabela City,Agriculture,3493.59,4.0
2020,2,Isabela City,Agriculture,3493.59,4.0
2020,3,Isabela City,Agriculture,3493.59,4.0
2020,4,Isabela City,Agriculture,3493.59,4.0
2021,1,Isabela City,Agriculture,3633.33,4.0
2021,2,Isabela City,Agriculture,3633.33,4.0
2021,3,Isabela City,Agriculture,3633.33,4.0
2021,4,Isabela City,Agriculture,3633.33,4.0
2022,1,Isabela City,Agriculture,3778.66,4.0
2022,2,Isabela City,Agriculture,3778.66,4.0
2022,3,Isabela City,Agriculture,3778.66,4.0
2022,4,Isabela City,Agriculture,3778.66,4.0
2023,1,Isabela City,Agriculture,3929.81,4.0
2023,2,Isabela City,Agriculture,3929.81,4.0
2023,3,Isabela City,Agriculture,3929.81,4.0
2023,4,Isabela City,Agriculture,3929.81,4.0
2024,1,Isabela City,Agriculture,4087.0,4.0
2024,2,Isabela City,Agriculture,4087.0,4.0
2024,3,Isabela City,Agriculture,4087.0,4.0
2024,4,Isabela City,Agriculture,4087.0,4.0
2025,1,Isabela City,Agriculture,4250.48,4.0
2025,2,Isabela City,Agriculture,4250.48,4.0
2025,3,Isabela City,Agriculture,4250.48,4.0
2025,4,Isabela City,Agriculture,4250.48,4.0
2018,1,Isabela City,Industry,34.72,4.0
2018,2,Isabela City,Industry,34.72,4.0
2018,3,Isabela City,Industry,34.72,4.0
2018,4,Isabela City,Industry,34.72,4.0
2019,1,Isabela City,Industry,36.11,4.0
2019,2,Isabela City,Industry,36.11,4.0
2019,3,Isabela City,Industry,36.11,4.0
2019,4,Isabela City,Industry,36.11,4.0
2020,1,Isabela City,Industry,37.56,4.0
2020,2,Isabela City,Industry,37.56,4.0
2020,3,Isabela City,Industry,37.56,4.0
2020,4,Isabela City,Industry,37.56,4.0
2021,1,Isabela City,Industry,39.06,4.0
2021,2,Isabela City,Industry,39.06,4.0
2021,3,Isabela City,Industry,39.06,4.0
2021,4,Isabela City,Industry,39.06,4.0
2022,1,Isabela City,Industry,40.62,4.0
2022,2,Isabela City,Industry,40.62,4.0
2022,3,Isabela City,Industry,40.62,4.0
2022,4,Isabela City,Industry,40.62,4.0
2023,1,Isabela City,Industry,42.25,4.0
2023,2,Isabela City,Industry,42.25,4.0
2023,3,Isabela City,Industry,42.25,4.0
2023,4,Isabela City,Industry,42.25,4.0
2024,1,Isabela City,Industry,43.94,4.0
2024,2,Isabela City,Industry,43.94,4.0
2024,3,Isabela City,Industry,43.94,4.0
2024,4,Isabela City,Industry,43.94,4.0
2025,1,Isabela City,Industry,45.7,4.0
2025,2,Isabela City,Industry,45.7,4.0
2025,3,Isabela City,Industry,45.7,4.0
2025,4,Isabela City,Industry,45.7,4.0
2018,1,Isabela City,Manufacturing,3910.12,4.0
2018,2,Isabela City,Manufacturing,3910.12,4.0
2018,3,Isabela City,Manufacturing,3910.12,4.0
2018,4,Isabela City,Manufacturing,3910.12,4.0
2019,1,Isabela City,Manufacturing,4066.53,4.0
2019,2,Isabela City,Manufacturing,4066.53,4.0
2019,3,Isabela City,Manufacturing,4066.53,4.0
2019,4,Isabela City,Manufacturing,4066.53,4.0
2020,1,Isabela City,Manufacturing,4229.19,4.0
2020,2,Isabela City,Manufacturing,4229.19,4.0
2020,3,Isabela City,Manufacturing,4229.19,4.0
2020,4,Isabela City,Manufacturing,4229.19,4.0
2021,1,Isabela City,Manufacturing,4398.36,4.0
2021,2,Isabela City,Manufacturing,4398.36,4.0
2021,3,Isabela City,Manufacturing,4398.36,4.0
2021,4,Isabela City,Manufacturing,4398.36,4.0
2022,1,Isabela City,Manufacturing,4574.29,4.0
2022,2,Isabela City,Manufacturing,4574.29,4.0
2022,3,Isabela City,Manufacturing,4574.29,4.0
2022,4,Isabela City,Manufacturing,4574.29,4.0
2023,1,Isabela City,Manufacturing,4757.26,4.0
2023,2,Isabela City,Manufacturing,4757.26,4.0
2023,3,Isabela City,Manufacturing,4757.26,4.0
2023,4,Isabela City,Manufacturing,4757.26,4.0
2024,1,Isabela City,Manufacturing,4947.55,4.0
2024,2,Isabela City,Manufacturing,4947.55,4.0
2024,3,Isabela City,Manufacturing,4947.55,4.0
2024,4,Isabela City,Manufacturing,4947.55,4.0
2025,1,Isabela City,Manufacturing,5145.46,4.0
2025,2,Isabela City,Manufacturing,5145.46,4.0
2025,3,Isabela City,Manufacturing,5145.46,4.0
2025,4,Isabela City,Manufacturing,5145.46,4.0
2018,1,Isabela City,Industry,230.01,4.0
2018,2,Isabela City,Industry,230.01,4.0
2018,3,Isabela City,Industry,230.01,4.0
2018,4,Isabela City,Industry,230.01,4.0
2019,1,Isabela City,Industry,239.21,4.0
2019,2,Isabela City,Industry,239.21,4.0
2019,3,Isabela City,Industry,239.21,4.0
2019,4,Isabela City,Industry,239.21,4.0
2020,1,Isabela City,Industry,248.78,4.0
2020,2,Isabela City,Industry,248.78,4.0
2020,3,Isabela City,Industry,248.78,4.0
2020,4,Isabela City,Industry,248.78,4.0
2021,1,Isabela City,Industry,258.73,4.0
2021,2,Isabela City,Industry,258.73,4.0
2021,3,Isabela City,Industry,258.73,4.0
2021,4,Isabela City,Industry,258.73,4.0
2022,1,Isabela City,Industry,269.08,4.0
2022,2,Isabela City,Industry,269.08,4.0
2022,3,Isabela City,Industry,269.08,4.0
2022,4,Isabela City,Industry,269.08,4.0
2023,1,Isabela City,Industry,279.84,4.0
2023,2,Isabela City,Industry,279.84,4.0
2023,3,Isabela City,Industry,279.84,4.0
2023,4,Isabela City,Industry,279.84,4.0
2024,1,Isabela City,Industry,291.03,4.0
2024,2,Isabela City,Industry,291.03,4.0
2024,3,Isabela City,Industry,291.03,4.0
2024,4,Isabela City,Industry,291.03,4.0
2025,1,Isabela City,Industry,302.67,4.0
2025,2,Isabela City,Industry,302.67,4.0
2025,3,Isabela City,Industry,302.67,4.0
2025,4,Isabela City,Industry,302.67,4.0
2018,1,Isabela City,Construction,3546.94,4.0
2018,2,Isabela City,Construction,3546.94,4.0
2018,3,Isabela City,Construction,3546.94,4.0
2018,4,Isabela City,Construction,3546.94,4.0
2019,1,Isabela City,Construction,3688.81,4.0
2019,2,Isabela City,Construction,3688.81,4.0
2019,3,Isabela City,Construction,3688.81,4.0
2019,4,Isabela City,Construction,3688.81,4.0
2020,1,Isabela City,Construction,3836.37,4.0
2020,2,Isabela City,Construction,3836.37,4.0
2020,3,Isabela City,Construction,3836.37,4.0
2020,4,Isabela City,Construction,3836.37,4.0
2021,1,Isabela City,Construction,3989.82,4.0
2021,2,Isabela City,Construction,3989.82,4.0
2021,3,Isabela City,Construction,3989.82,4.0
2021,4,Isabela City,Construction,3989.82,4.0
2022,1,Isabela City,Construction,4149.41,4.0
2022,2,Isabela City,Construction,4149.41,4.0
2022,3,Isabela City,Construction,4149.41,4.0
2022,4,Isabela City,Construction,4149.41,4.0
2023,1,Isabela City,Construction,4315.39,4.0
2023,2,Isabela City,Construction,4315.39,4.0
2023,3,Isabela City,Construction,4315.39,4.0
2023,4,Isabela City,Construction,4315.39,4.0
2024,1,Isabela City,Construction,4488.0,4.0
2024,2,Isabela City,Construction,4488.0,4.0
2024,3,Isabela City,Construction,4488.0,4.0
2024,4,Isabela City,Construction,4488.0,4.0
2025,1,Isabela City,Construction,4667.52,4.0
2025,2,Isabela City,Construction,4667.52,4.0
2025,3,Isabela City,Construction,4667.52,4.0
2025,4,Isabela City,Construction,4667.52,4.0
2018,1,Isabela City,Trade,4396.56,4.0
2018,2,Isabela City,Trade,4396.56,4.0
2018,3,Isabela City,Trade,4396.56,4.0
2018,4,Isabela City,Trade,4396.56,4.0
2019,1,Isabela City,Trade,4572.42,4.0
2019,2,Isabela City,Trade,4572.42,4.0
2019,3,Isabela City,Trade,4572.42,4.0
2019,4,Isabela City,Trade,4572.42,4.0
2020,1,Isabela City,Trade,4755.32,4.0
2020,2,Isabela City,Trade,4755.32,4.0
2020,3,Isabela City,Trade,4755.32,4.0
2020,4,Isabela City,Trade,4755.32,4.0
2021,1,Isabela City,Trade,4945.53,4.0
2021,2,Isabela City,Trade,4945.53,4.0
2021,3,Isabela City,Trade,4945.53,4.0
2021,4,Isabela City,Trade,4945.53,4.0
2022,1,Isabela City,Trade,5143.35,4.0
2022,2,Isabela City,Trade,5143.35,4.0
2022,3,Isabela City,Trade,5143.35,4.0
2022,4,Isabela City,Trade,5143.35,4.0
2023,1,Isabela City,Trade,5349.09,4.0
2023,2,Isabela City,Trade,5349.09,4.0
2023,3,Isabela City,Trade,5349.09,4.0
2023,4,Isabela City,Trade,5349.09,4.0
2024,1,Isabela City,Trade,5563.05,4.0
2024,2,Isabela City,Trade,5563.05,4.0
2024,3,Isabela City,Trade,5563.05,4.0
2024,4,Isabela City,Trade,5563.05,4.0
2025,1,Isabela City,Trade,5785.57,4.0
2025,2,Isabela City,Trade,5785.57,4.0
2025,3,Isabela City,Trade,5785.57,4.0
2025,4,Isabela City,Trade,5785.57,4.0
2018,1,Isabela City,Services,572.05,4.0
2018,2,Isabela City,Services,572.05,4.0
2018,3,Isabela City,Services,572.05,4.0
2018,4,Isabela City,Services,572.05,4.0
2019,1,Isabela City,Services,594.94,4.0
2019,2,Isabela City,Services,594.94,4.0
2019,3,Isabela City,Services,594.94,4.0
2019,4,Isabela City,Services,594.94,4.0
2020,1,Isabela City,Services,618.73,4.0
2020,2,Isabela City,Services,618.73,4.0
2020,3,Isabela City,Services,618.73,4.0
2020,4,Isabela City,Services,618.73,4.0
2021,1,Isabela City,Services,643.48,4.0
2021,2,Isabela City,Services,643.48,4.0
2021,3,Isabela City,Services,643.48,4.0
2021,4,Isabela City,Services,643.48,4.0
2022,1,Isabela City,Services,669.22,4.0
2022,2,Isabela City,Services,669.22,4.0
2022,3,Isabela City,Services,669.22,4.0
2022,4,Isabela City,Services,669.22,4.0
2023,1,Isabela City,Services,695.99,4.0
2023,2,Isabela City,Services,695.99,4.0
2023,3,Isabela City,Services,695.99,4.0
2023,4,Isabela City,Services,695.99,4.0
2024,1,Isabela City,Services,723.83,4.0
2024,2,Isabela City,Services,723.83,4.0
2024,3,Isabela City,Services,723.83,4.0
2024,4,Isabela City,Services,723.83,4.0
2025,1,Isabela City,Services,752.79,4.0
2025,2,Isabela City,Services,752.79,4.0
2025,3,Isabela City,Services,752.79,4.0
2025,4,Isabela City,Services,752.79,4.0
2018,1,Isabela City,Tourism,335.87,4.0
2018,2,Isabela City,Tourism,335.87,4.0
2018,3,Isabela City,Tourism,335.87,4.0
2018,4,Isabela City,Tourism,335.87,4.0
2019,1,Isabela City,Tourism,349.3,4.0
2019,2,Isabela City,Tourism,349.3,4.0
2019,3,Isabela City,Tourism,349.3,4.0
2019,4,Isabela City,Tourism,349.3,4.0
2020,1,Isabela City,Tourism,363.27,4.0
2020,2,Isabela City,Tourism,363.27,4.0
2020,3,Isabela City,Tourism,363.27,4.0
2020,4,Isabela City,Tourism,363.27,4.0
2021,1,Isabela City,Tourism,377.8,4.0
2021,2,Isabela City,Tourism,377.8,4.0
2021,3,Isabela City,Tourism,377.8,4.0
2021,4,Isabela City,Tourism,377.8,4.0
2022,1,Isabela City,Tourism,392.91,4.0
2022,2,Isabela City,Tourism,392.91,4.0
2022,3,Isabela City,Tourism,392.91,4.0
2022,4,Isabela City,Tourism,392.91,4.0
2023,1,Isabela City,Tourism,408.63,4.0
2023,2,Isabela City,Tourism,408.63,4.0
2023,3,Isabela City,Tourism,408.63,4.0
2023,4,Isabela City,Tourism,408.63,4.0
2024,1,Isabela City,Tourism,424.98,4.0
2024,2,Isabela City,Tourism,424.98,4.0
2024,3,Isabela City,Tourism,424.98,4.0
2024,4,Isabela City,Tourism,424.98,4.0
2025,1,Isabela City,Tourism,441.98,4.0
2025,2,Isabela City,Tourism,441.98,4.0
2025,3,Isabela City,Tourism,441.98,4.0
2025,4,Isabela City,Tourism,441.98,4.0
2018,1,Isabela City,ICT,581.54,4.0
2018,2,Isabela City,ICT,581.54,4.0
2018,3,Isabela City,ICT,581.54,4.0
2018,4,Isabela City,ICT,581.54,4.0
2019,1,Isabela City,ICT,604.8,4.0
2019,2,Isabela City,ICT,604.8,4.0
2019,3,Isabela City,ICT,604.8,4.0
2019,4,Isabela City,ICT,604.8,4.0
2020,1,Isabela City,ICT,629.0,4.0
2020,2,Isabela City,ICT,629.0,4.0
2020,3,Isabela City,ICT,629.0,4.0
2020,4,Isabela City,ICT,629.0,4.0
2021,1,Isabela City,ICT,654.16,4.0
2021,2,Isabela City,ICT,654.16,4.0
2021,3,Isabela City,ICT,654.16,4.0
2021,4,Isabela City,ICT,654.16,4.0
2022,1,Isabela City,ICT,680.32,4.0
2022,2,Isabela City,ICT,680.32,4.0
2022,3,Isabela City,ICT,680.32,4.0
2022,4,Isabela City,ICT,680.32,4.0
2023,1,Isabela City,ICT,707.54,4.0
2023,2,Isabela City,ICT,707.54,4.0
2023,3,Isabela City,ICT,707.54,4.0
2023,4,Isabela City,ICT,707.54,4.0
2024,1,Isabela City,ICT,735.84,4.0
2024,2,Isabela City,ICT,735.84,4.0
2024,3,Isabela City,ICT,735.84,4.0
2024,4,Isabela City,ICT,735.84,4.0
2025,1,Isabela City,ICT,765.27,4.0
2025,2,Isabela City,ICT,765.27,4.0
2025,3,Isabela City,ICT,765.27,4.0
2025,4,Isabela City,ICT,765.27,4.0
2018,1,Isabela City,Services,769.39,4.0
2018,2,Isabela City,Services,769.39,4.0
2018,3,Isabela City,Services,769.39,4.0
2018,4,Isabela City,Services,769.39,4.0
2019,1,Isabela City,Services,800.16,4.0
2019,2,Isabela City,Services,800.16,4.0
2019,3,Isabela City,Services,800.16,4.0
2019,4,Isabela City,Services,800.16,4.0
2020,1,Isabela City,Services,832.17,4.0
2020,2,Isabela City,Services,832.17,4.0
2020,3,Isabela City,Services,832.17,4.0
2020,4,Isabela City,Services,832.17,4.0
2021,1,Isabela City,Services,865.46,4.0
2021,2,Isabela City,Services,865.46,4.0
2021,3,Isabela City,Services,865.46,4.0
2021,4,Isabela City,Services,865.46,4.0
2022,1,Isabela City,Services,900.08,4.0
2022,2,Isabela City,Services,900.08,4.0
2022,3,Isabela City,Services,900.08,4.0
2022,4,Isabela City,Services,900.08,4.0
2023,1,Isabela City,Services,936.08,4.0
2023,2,Isabela City,Services,936.08,4.0
2023,3,Isabela City,Services,936.08,4.0
2023,4,Isabela City,Services,936.08,4.0
2024,1,Isabela City,Services,973.52,4.0
2024,2,Isabela City,Services,973.52,4.0
2024,3,Isabela City,Services,973.52,4.0
2024,4,Isabela City,Services,973.52,4.0
2025,1,Isabela City,Services,1012.46,4.0
2025,2,Isabela City,Services,1012.46,4.0
2025,3,Isabela City,Services,1012.46,4.0
2025,4,Isabela City,Services,1012.46,4.0
2018,1,Isabela City,Services,785.7,4.0
2018,2,Isabela City,Services,785.7,4.0
2018,3,Isabela City,Services,785.7,4.0
2018,4,Isabela City,Services,785.7,4.0
2019,1,Isabela City,Services,817.13,4.0
2019,2,Isabela City,Services,817.13,4.0
2019,3,Isabela City,Services,817.13,4.0
2019,4,Isabela City,Services,817.13,4.0
2020,1,Isabela City,Services,849.82,4.0
2020,2,Isabela City,Services,849.82,4.0
2020,3,Isabela City,Services,849.82,4.0
2020,4,Isabela City,Services,849.82,4.0
2021,1,Isabela City,Services,883.81,4.0
2021,2,Isabela City,Services,883.81,4.0
2021,3,Isabela City,Services,883.81,4.0
2021,4,Isabela City,Services,883.81,4.0
2022,1,Isabela City,Services,919.16,4.0
2022,2,Isabela City,Services,919.16,4.0
2022,3,Isabela City,Services,919.16,4.0
2022,4,Isabela City,Services,919.16,4.0
2023,1,Isabela City,Services,955.93,4.0
2023,2,Isabela City,Services,955.93,4.0
2023,3,Isabela City,Services,955.93,4.0
2023,4,Isabela City,Services,955.93,4.0
2024,1,Isabela City,Services,994.17,4.0
2024,2,Isabela City,Services,994.17,4.0
2024,3,Isabela City,Services,994.17,4.0
2024,4,Isabela City,Services,994.17,4.0
2025,1,Isabela City,Services,1033.93,4.0
2025,2,Isabela City,Services,1033.93,4.0
2025,3,Isabela City,Services,1033.93,4.0
2025,4,Isabela City,Services,1033.93,4.0
2018,1,Isabela City,Services,148.96,4.0
2018,2,Isabela City,Services,148.96,4.0
2018,3,Isabela City,Services,148.96,4.0
2018,4,Isabela City,Services,148.96,4.0
2019,1,Isabela City,Services,154.91,4.0
2019,2,Isabela City,Services,154.91,4.0
2019,3,Isabela City,Services,154.91,4.0
2019,4,Isabela City,Services,154.91,4.0
2020,1,Isabela City,Services,161.11,4.0
2020,2,Isabela City,Services,161.11,4.0
2020,3,Isabela City,Services,161.11,4.0
2020,4,Isabela City,Services,161.11,4.0
2021,1,Isabela City,Services,167.55,4.0
2021,2,Isabela City,Services,167.55,4.0
2021,3,Isabela City,Services,167.55,4.0
2021,4,Isabela City,Services,167.55,4.0
2022,1,Isabela City,Services,174.26,4.0
2022,2,Isabela City,Services,174.26,4.0
2022,3,Isabela City,Services,174.26,4.0
2022,4,Isabela City,Services,174.26,4.0
2023,1,Isabela City,Services,181.23,4.0
2023,2,Isabela City,Services,181.23,4.0
2023,3,Isabela City,Services,181.23,4.0
2023,4,Isabela City,Services,181.23,4.0
2024,1,Isabela City,Services,188.48,4.0
2024,2,Isabela City,Services,188.48,4.0
2024,3,Isabela City,Services,188.48,4.0
2024,4,Isabela City,Services,188.48,4.0
2025,1,Isabela City,Services,196.01,4.0
2025,2,Isabela City,Services,196.01,4.0
2025,3,Isabela City,Services,196.01,4.0
2025,4,Isabela City,Services,196.01,4.0
2018,1,Isabela City,Services,904.84,4.0
2018,2,Isabela City,Services,904.84,4.0
2018,3,Isabela City,Services,904.84,4.0
2018,4,Isabela City,Services,904.84,4.0
2019,1,Isabela City,Services,941.03,4.0
2019,2,Isabela City,Services,941.03,4.0
2019,3,Isabela City,Services,941.03,4.0
2019,4,Isabela City,Services,941.03,4.0
2020,1,Isabela City,Services,978.67,4.0
2020,2,Isabela City,Services,978.67,4.0
2020,3,Isabela City,Services,978.67,4.0
2020,4,Isabela City,Services,978.67,4.0
2021,1,Isabela City,Services,1017.82,4.0
2021,2,Isabela City,Services,1017.82,4.0
2021,3,Isabela City,Services,1017.82,4.0
2021,4,Isabela City,Services,1017.82,4.0
2022,1,Isabela City,Services,1058.53,4.0
2022,2,Isabela City,Services,1058.53,4.0
2022,3,Isabela City,Services,1058.53,4.0
2022,4,Isabela City,Services,1058.53,4.0
2023,1,Isabela City,Services,1100.87,4.0
2023,2,Isabela City,Services,1100.87,4.0
2023,3,Isabela City,Services,1100.87,4.0
2023,4,Isabela City,Services,1100.87,4.0
2024,1,Isabela City,Services,1144.91,4.0
2024,2,Isabela City,Services,1144.91,4.0
2024,3,Isabela City,Services,1144.91,4.0
2024,4,Isabela City,Services,1144.91,4.0
2025,1,Isabela City,Services,1190.7,4.0
2025,2,Isabela City,Services,1190.7,4.0
2025,3,Isabela City,Services,1190.7,4.0
2025,4,Isabela City,Services,1190.7,4.0
2018,1,Isabela City,Services,1768.37,4.0
2018,2,Isabela City,Services,1768.37,4.0
2018,3,Isabela City,Services,1768.37,4.0
2018,4,Isabela City,Services,1768.37,4.0
2019,1,Isabela City,Services,1839.1,4.0
2019,2,Isabela City,Services,1839.1,4.0
2019,3,Isabela City,Services,1839.1,4.0
2019,4,Isabela City,Services,1839.1,4.0
2020,1,Isabela City,Services,1912.67,4.0
2020,2,Isabela City,Services,1912.67,4.0
2020,3,Isabela City,Services,1912.67,4.0
2020,4,Isabela City,Services,1912.67,4.0
2021,1,Isabela City,Services,1989.17,4.0
2021,2,Isabela City,Services,1989.17,4.0
2021,3,Isabela City,Services,1989.17,4.0
2021,4,Isabela City,Services,1989.17,4.0
2022,1,Isabela City,Services,2068.74,4.0
2022,2,Isabela City,Services,2068.74,4.0
2022,3,Isabela City,Services,2068.74,4.0
2022,4,Isabela City,Services,2068.74,4.0
2023,1,Isabela City,Services,2151.49,4.0
2023,2,Isabela City,Services,2151.49,4.0
2023,3,Isabela City,Services,2151.49,4.0
2023,4,Isabela City,Services,2151.49,4.0
2024,1,Isabela City,Services,2237.55,4.0
2024,2,Isabela City,Services,2237.55,4.0
2024,3,Isabela City,Services,2237.55,4.0
2024,4,Isabela City,Services,2237.55,4.0
2025,1,Isabela City,Services,2327.05,4.0
2025,2,Isabela City,Services,2327.05,4.0
2025,3,Isabela City,Services,2327.05,4.0
2025,4,Isabela City,Services,2327.05,4.0
2018,1,Isabela City,Services,511.97,4.0
2018,2,Isabela City,Services,511.97,4.0
2018,3,Isabela City,Services,511.97,4.0
2018,4,Isabela City,Services,511.97,4.0
